FilePath,Classe
Spettrogrammi/Non-Target/Clymene Dolphin/8300600B_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/83006047_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8300604E_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/83035007_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8300604J_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8300603U_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8303501L_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8300604M_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8300601V_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/83006008_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8303503O_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8300600E_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/Clymene Dolphin/8300602T_resampled_0.png,Clymene Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072006_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072022_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500101P_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500102H_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500100Y_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500102H_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072006_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107201X_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500101P_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_15.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/79006015_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200K_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500102R_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500102G_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202O_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_14.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/78007038_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_10.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107201P_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_11.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_13.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202R_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_12.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/79004007_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200M_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7800703Q_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_2.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_3.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_7.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500102I_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072023_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202T_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202T_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200E_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_6.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/79004016_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/78007015_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500102S_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_4.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/79006014_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_5.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500102S_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/75001019_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202N_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_8.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200O_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202K_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200Z_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500101N_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/75001021_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202K_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072032_resampled_9.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202D_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072005_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200G_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/79006019_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107201N_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200R_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072021_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202L_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072013_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200H_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107202L_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7800701J_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/79006016_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/79006018_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072031_resampled_6.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072004_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200S_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500103V_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072020_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072031_resampled_7.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072031_resampled_5.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/79006017_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072031_resampled_4.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072031_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072031_resampled_1.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072031_resampled_3.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107201H_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/6107200T_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/7500103D_resampled_0.png,White-sided Dolphin
Spettrogrammi/Non-Target/White-sided Dolphin/61072031_resampled_2.png,White-sided Dolphin
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030036_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_47.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_53.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5902900J_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009001_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009001_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_52.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_46.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_50.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_44.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030004_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009001_resampled_3.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59029007_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009001_resampled_2.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903001Z_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030004_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_45.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/8500900L_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_51.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_55.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_41.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009009_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030003_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903000A_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009001_resampled_6.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5902900W_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009001_resampled_7.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903000A_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030003_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_40.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_54.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_42.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_56.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59029016_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009002_resampled_10.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009006_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009001_resampled_5.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/8500900Q_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009001_resampled_4.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009006_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009002_resampled_11.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903000A_resampled_2.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5902900M_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_57.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_43.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903002Q_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_24.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59029001_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_30.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_18.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009008_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_2.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/8500900J_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_3.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_19.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_31.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_25.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59029001_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030026_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903002D_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_33.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_27.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/8500900P_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030029_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903000Z_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59029017_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5902900Y_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009007_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_26.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_32.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_36.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_22.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009002_resampled_8.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_4.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59029010_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_5.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009002_resampled_9.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_23.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_37.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030021_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030005_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_21.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_35.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_7.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/8700400E_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_6.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/8500900M_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_34.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_20.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030005_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_11.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/Grampus_griseus_risso-clicks_resampled_39.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59029003_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009002_resampled_7.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030024_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903000W_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/5903002S_resampled_0.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59030024_resampled_1.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/85009002_resampled_6.png","Grampus, Risso_s Dolphin"
"Spettrogrammi/Non-Target/Grampus, Risso_s Dolphin/59029003_resampled_0.png","Grampus, Risso_s Dolphin"
