FileName,Label,Dataset
SanctSound_PM05_01_dolphin_20200519T160612Z,Odontocete,"SanctSound, NOAA"
SanctSound_MB02_04_bocaccio_20200320T101052Z,Bocaccio,"SanctSound, NOAA"
SanctSound_MB01_01_bocaccio_20181217T034855Z,Bocaccio,"SanctSound, NOAA"
SanctSound_CI01_01_bocaccio_20181101T100353Z,Bocaccio,"SanctSound, NOAA"
SanctSound_CI02_02_sealionbark_20190605T050920Z_30dBgain,Sea lion,"SanctSound, NOAA"
SanctSound_GR01_01_snappingshrimp_20181228T004950Z,Snapping shrimp,"SanctSound, NOAA"
SanctSound_HI06_01_snappingshrimp_20200630T151547Z,Snapping shrimp,"SanctSound, NOAA"
SanctSound_MB01_05_snappingshrimp_20200425T103600Z,Snapping shrimp,"SanctSound, NOAA"
SanctSound_PM05_01_snappingshrimp_20191001T040002Z,Snapping shrimp,"SanctSound, NOAA"
SanctSound_CI01_01_snappingshrimp_20181101T080448Z,Snapping shrimp,"SanctSound, NOAA"
SanctSound_FK02_03_snappingshrimp_20191103T014035Z,Snapping shrimp,"SanctSound, NOAA"
SanctSound_GR01_01_toadfish_20190327T080530Z,Toadfish,"SanctSound, NOAA"
SanctSound_CI02_01_finwhale_20181107T021555Z,"Fin, Finback Whale","SanctSound, NOAA"
SanctSound_MB01_05_finwhale_20200417T214135Z,"Fin, Finback Whale","SanctSound, NOAA"
SanctSound_CI05_04_finwhale_20191228T134133Z,"Fin, Finback Whale","SanctSound, NOAA"
SanctSound_OC02_02_finwhale_20190905T020206Z,"Fin, Finback Whale","SanctSound, NOAA"
SanctSound_SB03_05_finwhale_20190923T074930Z,"Fin, Finback Whale","SanctSound, NOAA"
SanctSound_SB03_09_minkewhale_20200502T012119Z,Minke Whale,"SanctSound, NOAA"
SanctSound_PM05_01_minkewhale_20200226T113612Z,Minke Whale,"SanctSound, NOAA"
SanctSound_HI03_02_minkewhale_20191210T055810Z,Minke Whale,"SanctSound, NOAA"
SanctSound_SB01_01_atlanticcod_20181113T024154Z,Atlantic cod,"SanctSound, NOAA"
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z,Blue whale,"SanctSound, NOAA"
SanctSound_SB02_03_seiwhale_20190402T203828Z,Sei whale,"SanctSound, NOAA"
SanctSound_GR03_04_windwaves_20191224T155152Z,Wind and wave,"SanctSound, NOAA"
SanctSound_OC02_03_wind_20191205T223352Z_50dBgain,Wind and wave,"SanctSound, NOAA"
SanctSound_HI04_03_windwaves_20201220115634Z_36dBgain,Wind and wave,"SanctSound, NOAA"
SanctSound_MB02_04_wind_20200101T225838Z_36dBgain,Wind and wave,"SanctSound, NOAA"
SanctSound_CI02_03_wind_20191026T155434Z,Wind and wave,"SanctSound, NOAA"
SanctSound_PM05_01_windwaves_20191113T090002Z_18dBgain,Wind and wave,"SanctSound, NOAA"
SanctSound_FK02_03_windwaves_20191222T031830Z,Wind and wave,"SanctSound, NOAA"
SanctSound_SB03_13_windwaves_20210105T213524Z,Wind and wave,"SanctSound, NOAA"
SanctSound_FK02_05_hurricane_20200824T203426Z,Hurricane,"SanctSound, NOAA"
SanctSound_GR03_02_hurricane_20190904T221437Z,Hurricane,"SanctSound, NOAA"
SanctSound_HI06_01_fishchorus_20200615T031758Z,Fish chorus,"SanctSound, NOAA"
SanctSound_PM05_01_fishchorus_20191006T060002Z,Fish chorus,"SanctSound, NOAA"
SanctSound_GR01_02_fishchorus_20190902T004059Z,Fish chorus,"SanctSound, NOAA"
SanctSound_FK02_01_fishchorus_20190416T004332Z,Fish chorus,"SanctSound, NOAA"
SanctSound_MB01_05_graywhale_20200418T074228Z_40dBgain,Gray whale,"SanctSound, NOAA"
SanctSound_CI02_02_graywhale_20190425T012924Z_33dBgain,Gray whale,"SanctSound, NOAA"
SanctSound_OC02_01_graywhale_20190401T051313Z_36dBgain,Gray whale,"SanctSound, NOAA"
SanctSound_HI03_02_spermwhale_20191216T115715Z,Sperm Whale,"SanctSound, NOAA"
SanctSound_FK03_01_redgrouper_20190201T054658Z,Red grouper,"SanctSound, NOAA"
Dede-whistles-NOAA-PAGroup-01-short-beaked-common-dolphin-clip,Short-beaked common dolphin,NOAA – Sounds In the Ocean: Mammals
Soch-clicks-NOAA-PAGroup-01-humpback-dolphin-clip,Humpback dolphin,NOAA – Sounds In the Ocean: Mammals
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip,Bearded Seal,NOAA – Sounds In the Ocean: Mammals
Loca-moan-AWI-Van-Opzeeland-01-crabeater-seal-clip,Crabeater seal,NOAA – Sounds In the Ocean: Mammals
Insley-Caur-Four-Calls-northern-fur-seal-clip,Northern fur seal,NOAA – Sounds In the Ocean: Mammals
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed,Blue whale,NOAA – Sounds In the Ocean: Mammals
Laal-multisound-NOAA-PAGroup-01-white-beaked-dolphin-clip,White-beaked Dolphin,NOAA – Sounds In the Ocean: Mammals
Zica-clicks-NOAA-PAGroup-01-0.3x-HPF12kHz-cuviers-clip-fixed,Cuvier's beaked whale,NOAA – Sounds In the Ocean: Mammals
Tutr-multisound-NOAA-PAGroup-03-bottlenose-dolphin-clip,Bottlenose Dolphin,NOAA – Sounds In the Ocean: Mammals
Risch-x0.01speed-amplified-harbor-porpoise-clip-fixed,Harbor porpoise,NOAA – Sounds In the Ocean: Mammals
Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip,Leopard Seal,NOAA – Sounds In the Ocean: Mammals
Oror-Multisound-AWI-Van-Opzeeland-01-killer-clip,Killer Whale,NOAA – Sounds In the Ocean: Mammals
Meno-song-NOAA-PAGroup-13-humpback-clip,Humpback Whale,NOAA – Sounds In the Ocean: Mammals
Eugl-upcall-NOAA-PAGroup-01-right-clip-1,Northern Right Whale,NOAA – Sounds In the Ocean: Mammals
Eugl-multisound-NOAA-PAGroup-01-right-whale-clip,Northern Right Whale,NOAA – Sounds In the Ocean: Mammals
Hyam-clicks-DFO-TeamWhale-01-amplified-northern-bottlenose-whale-clip,Northern bottlenose whale,NOAA – Sounds In the Ocean: Mammals
Grgr-clicks-NOAA-PAGroup-08-rissos-dolphin-clip,Risso's dolphin,NOAA – Sounds In the Ocean: Mammals
Laac-whistles-NOAA-PAGroup-01-atlantic-white-sided-dolphin-clip,Atlantic white-sided dolphin,NOAA – Sounds In the Ocean: Mammals
Stfr-Multisound-NOAA-PAGroup-01-atlantic-spotted-dolphin-clip,Atlantic Spotted Dolphin,NOAA – Sounds In the Ocean: Mammals
Glsp-Multisound-NOAA-PAGroup-01-pilot-whale-clip,Pilot Whale,NOAA – Sounds In the Ocean: Mammals
Baph-song-NOAA-PAGroup-05-x5speed-fin-clip-fixed,"Fin, Finback Whale",NOAA – Sounds In the Ocean: Mammals
Dele-multisound-NOAA-Castellote-01-beluga-clip,"Beluga, White Whale",NOAA – Sounds In the Ocean: Mammals
Baac-pulsetrains-NOAA-PAGroup-25-minke-clip,Minke Whale,NOAA – Sounds In the Ocean: Mammals
Stco-Multisound-NOAA-PAGroup-01-striped-dolphin-clip,Striped Dolphin,NOAA – Sounds In the Ocean: Mammals
Terhune-Lewe-Trill-UnivNewBruns-weddell-seal-clip,Weddell Seal,NOAA – Sounds In the Ocean: Mammals
Odro-Multisound-DFO-Sjare-04-walrus-clip,Walrus,NOAA – Sounds In the Ocean: Mammals
Memi-Multisound-NOAA-PAGroup-01-x0.25speed-trues-beaked-whale-clip-fixed,True's beaked whale,NOAA – Sounds In the Ocean: Mammals
Babo-downsweep-NOAA-PAGroup-06-x2speed-sei-whale-clip-fixed,Sei whale,NOAA – Sounds In the Ocean: Mammals
Pagr-call-NPI-Van-Parijs-02-harp-seal-clip,Harp Seal,NOAA – Sounds In the Ocean: Mammals
Hagr-grunt-01-gray-seal-clip,Gray Seal,NOAA – Sounds In the Ocean: Mammals
Phvi-roar-NOAA-PAGroup-01-harbor-seal-clip,Harbor Seals,NOAA – Sounds In the Ocean: Mammals
Omro-Multisound-AWI-Van-Opzeeland-01-ross-seal-clip,Ross Seal,NOAA – Sounds In the Ocean: Mammals
Phma-clicks-NOAA-PAGroup-01-sperm-clip,Sperm Whale,NOAA – Sounds In the Ocean: Mammals
Black-Drum,Black Drum,Ocean Conservation Research (audio only)
Croaker,Atlantic croaker,Ocean Conservation Research (audio only)
Bearded_Seal,Bearded Seal,Ocean Conservation Research (audio only)
Orcas-Hunting-and-Chattering-1,Killer Whale,Ocean Conservation Research (audio only)
Orca-Hunting-Clicks-2,Killer Whale,Ocean Conservation Research (audio only)
SeaPerch,Perch,Ocean Conservation Research (audio only)
Ringed-Seal-2,Ringed Seal,Ocean Conservation Research (audio only)
StenellaBlueDolphin,Dolphin,Ocean Conservation Research (audio only)
Bar-Jack,Bar jack,Ocean Conservation Research (audio only)
Leopard-Seal-2,Leopard Seal,Ocean Conservation Research (audio only)
Beaked-Whale-Buzz-2,Cuvier's beaked whale,Ocean Conservation Research (audio only)
Beaked-Whale-3,Cuvier's beaked whale,Ocean Conservation Research (audio only)
Humpback,Humpback Whale,Ocean Conservation Research (audio only)
Humpback-Calf-whispering-Peer-Madsen,Humpback Whale,Ocean Conservation Research (audio only)
WindTurbine,Offshore Energy - Wind and Tidal swings,Ocean Conservation Research (audio only)
Rissos-Dolphin-N.O.A.A-2,Risso's dolphin,Ocean Conservation Research (audio only)
GreyWhale,Gray whale,Ocean Conservation Research (audio only)
BelugasHunting,"Beluga, White Whale",Ocean Conservation Research (audio only)
Pilot-Whale-N.O.A.A-2,Pilot Whale,Ocean Conservation Research (audio only)
Pilot-Whales-2,Pilot Whale,Ocean Conservation Research (audio only)
Oyster-Toadfish,Oyster Toadfish,Ocean Conservation Research (audio only)
Snapping-Shrimp,Snapping shrimp,Ocean Conservation Research (audio only)
RightWhale,Right whale,Ocean Conservation Research (audio only)
MinkeBoing,Minke Whale,Ocean Conservation Research (audio only)
MinkeStarWars,Minke Whale,Ocean Conservation Research (audio only)
WeddellSeal3,Weddell Seal,Ocean Conservation Research (audio only)
Walrus-Underwater-Sound-2,Walrus,Ocean Conservation Research (audio only)
Barred-Grunt,Barred Grunt,Ocean Conservation Research (audio only)
harbor-seal-in-air,Harbor Seals,Ocean Conservation Research (audio only)
harborseal-underwater,Harbor Seals,Ocean Conservation Research (audio only)
SpermWhaleHuntingClicks,Sperm Whale,Ocean Conservation Research (audio only)
Manatees-Ejemplo-2,Manatee,Ocean Conservation Research (audio only)
Manatees-2,Manatee,Ocean Conservation Research (audio only)
BowheadWhale,Bowhead Whale,Ocean Conservation Research (audio only)
PKW_PAM_20151119_004806-copy_1,Pygmy Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
PKW_PAM_20151119_004830-copy_1,Pygmy Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
PKW_PAM_20151119_004914-copy_1,Pygmy Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Striped-Dolphin-whistles-PAM_20160206_022447_003,Striped Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Striped-Dolphin-Whistles-PAM_20160206_025354_630,Striped Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Striped-Dolphin-Whistles-PAM_20160206_015539_377,Striped Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
crabeater-seal,Crabeater seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Bioduck,Antarctic Minke Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Aust.-sea-lion-ia-male-bark,Australian Sea Lion,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
chirp2forchristine,Dugong,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
chirp1forchristine,Dugong,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
barkforchristine,Dugong,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Southern-Right-Whale-Upcall-1,Southern Right Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
PtAnn_2014_21Aug_213000_TonalCall2_RW-1,Southern Right Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
PtAnn_2014_21Aug_213000_TonalCall_RW-1,Southern Right Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Sth-elephant-seal-ia-male-pulsed,Southern Elephant Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
CWR-20130310_0044_bottlenosedolphins,Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
clicks-and-whistles-DSW_Rattelsnake-click-train,Dwarf Sperm Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
click-trains-DSW_tic-tocs-and-clicks,Dwarf Sperm Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
xzoom-whistle-2-DSW_whistles-and-slow-click-train,Dwarf Sperm Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
burst-pulse-DSW_bullfrog-click-train,Dwarf Sperm Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
multipart-stepping-tonal-DSW_downsweep-rattle,Dwarf Sperm Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
DSW_whistles-and-rattles,Dwarf Sperm Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Leopard-seal-uw-FM-L,Leopard Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Leopard-seal-uw-FM-0-Low-Descending,Leopard Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Leopard-seal-uw-FM-HDT,Leopard Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Pseudorca_crassidens_Whistle-1,False Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Pseudorca_crassidens_WhistleTrain-1,False Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
CWR-20130731_144515_Brydes_East,Bryde's Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
T0003_55_pulse_2.49.3-1,Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
T0003_127_echoloc-buzz_7.24.1-1,Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Orcinus_orca3-1,Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Orcinus_orca1-1,Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
T0003_60_pulse_3.10.4-1,Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Orcinus_orca2-1,Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
T0014_2_whistle_8.17.7,Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
T0003_64_whistle_3.23.9,Killer Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Humpback_socialsounds,Humpback Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
GB_HW_SocialSounds_Thwop_Type3_and_whops_18112012_093108,Humpback Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
HWSong_GB,Humpback Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
t2809_171_49E7E99A_LowFreqSplodge,Omura's Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_melas_PAM_20160110_120842_512,Long-Finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_melas_PAM_20160110_120909_330,Long-Finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_melas_PAM_20160110_120954_995,Long-Finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_melas_PAM_20160110_120707_415,Long-Finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_melas_PAM_20160110_120746_618,Long-Finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_melas_PAM_20160110_120920_756,Long-Finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_melas_PAM_20160110_120343_400,Long-Finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Grampus_griseus_risso-clicks,"Grampus, Risso_s Dolphin",Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Stenella_longirostris-_CWR-20120827_215439_011148_33s,Long-snouted Spinner Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Arnoux-beaked-whales-rogers-4,Arnoux’s Beaked Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Arnoux-beaked-whales-rogers-5,Arnoux’s Beaked Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Arnoux-beaked-whales-rogers-6,Arnoux’s Beaked Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Arnoux-beaked-whales-rogers-2,Arnoux’s Beaked Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Arnoux-beaked-whales-rogers-3,Arnoux’s Beaked Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Arnoux-beaked-whales-rogers-1,Arnoux’s Beaked Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Pygmy-right-whale-1,Pygmy Right Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Common-Minke-Whale-boing,Minke Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Lagenodelphis_hosei_FR_down-sweep,Fraser_s Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Lagenodelphis_hosei_FR_whistles,Fraser_s Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Lagenodelphis_hosei_FR_clicks-and-wolf-whistle,Fraser_s Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Lagenodelphis_hosei_FR_up-sweeps,Fraser_s Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Balaenoptera_physalus_pulses-1,"Fin, Finback Whale",Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Ant-fur-seal-pup-ia-FAC-call,Northern fur seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Ant-fur-seal-female-ia-PAC-call,Northern fur seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Ant-fur-seal-male-ia-territorial-call,Northern fur seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
ABW_Bremer_Bay_2015,Blue whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Weddell-seal-uw-P-calls,Weddell Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Weddell-seal-uw-P2-calls,Weddell Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Weddell-seal-uw-T-calls,Weddell Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Sue-P-_20130619_122308-copy,Short-beaked common dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Sue-clipped_P-_20130619_124456-copy,Short-beaked common dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
CWR-sound20130218_040656_common_dolphin_whistles,Short-beaked common dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Orcaella_heinsohni_Chandra-Roebuck-clipped_T0116_1to30sec-copy,Australian Snubfin Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Aust.-fur-seal-ia-male-bark,Australian Fur Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_macrorhynchus_Whistles-1,Short-finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Globicephala_macrorhynchus_Clicks-1,Short-finned Pilot Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_123,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_009,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_141,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_034,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_194,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_030,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_029,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_010,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Whistle_Number_104,Indian Ocean Bottlenose Dolphin,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
NZ-fur-seal-ia-Growl-with-Gutteral-threat,New Zealand Fur Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
NZ-fur-seal-ia-Full-Threat-Call,New Zealand Fur Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
NZ-fur-seal-ia-Growl-with-Guttural-threats,New Zealand Fur Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Ross-seal-uw-siren-2,Ross Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Ross-seal-uw-siren,Ross Seal,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Physeter_macrocephalus_clicks,Sperm Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
pygmy-blue-whale-song-1,Pygmy Blue Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
pgymy-blue-whale-nonsong,Pygmy Blue Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
pygmy-blue-whale-nonsong-1,Pygmy Blue Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
Pygmy-blue-Whale-Typical-three-part-call-27-Nov-2011-Geo-Bay-092242-1,Pygmy Blue Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
pygmy-Blue-Whale-Two-part-call-17-Nov-2011-Geo-Bay-090554,Pygmy Blue Whale,Marine Mammals Bioaustic (MMB) of Australia and Antarctica
